equip_id,name,name1,fuzhi,type,equip_position,quality,equip_attacktype,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,camp_addition,camp,icon,intr,shopclass,shopweight,price1,price2,price3,advanceid,t_sign
60640072,月影皮靴,皮甲战靴8火,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,2,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
60640073,月影皮靴,皮甲战靴8雷,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,3,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
60640074,月影皮靴,皮甲战靴8土,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,4,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
60640075,月影皮靴,皮甲战靴8光,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,5,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
60640076,月影皮靴,皮甲战靴8暗,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,6,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
60620080,大骑士皮盔,皮甲头盔9空,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,0,0,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,6,15625000,375000,31250,60620090,0
60620081,大骑士皮盔,皮甲头盔9水,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,1,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620091,0
60620082,大骑士皮盔,皮甲头盔9火,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,2,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620092,0
60620083,大骑士皮盔,皮甲头盔9雷,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,3,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620093,0
60620084,大骑士皮盔,皮甲头盔9土,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,4,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620094,0
60620085,大骑士皮盔,皮甲头盔9光,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,5,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620095,0
60620086,大骑士皮盔,皮甲头盔9暗,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,6,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15625000,375000,31250,60620096,0
60620087,大骑士皮盔,皮甲头盔9星,628,6,2,8,2,1,11000,2,1300,3,110,19,600,0,0,0,0,99,774400,3000,7,elogo60620080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,0,15625000,375000,31250,60620097,0
60630080,大骑士皮甲,皮甲战甲9空,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,0,0,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,6,15640000,375360,31280,60630090,0
60630081,大骑士皮甲,皮甲战甲9水,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,1,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630091,0
60630082,大骑士皮甲,皮甲战甲9火,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,2,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630092,0
60630083,大骑士皮甲,皮甲战甲9雷,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,3,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630093,0
60630084,大骑士皮甲,皮甲战甲9土,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,4,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630094,0
60630085,大骑士皮甲,皮甲战甲9光,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,5,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630095,0
60630086,大骑士皮甲,皮甲战甲9暗,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,6,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15640000,375360,31280,60630096,0
60630087,大骑士皮甲,皮甲战甲9星,638,6,3,8,2,1,18000,3,700,6,1000,20,500,0,0,0,0,99,775000,3000,7,elogo60630080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,0,15640000,375360,31280,60630097,0
60640080,大骑士皮靴,皮甲战靴9空,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,0,0,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,6,15590000,374160,31180,60640090,0
60640081,大骑士皮靴,皮甲战靴9水,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,1,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640091,0
60640082,大骑士皮靴,皮甲战靴9火,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,2,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640092,0
60640083,大骑士皮靴,皮甲战靴9雷,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,3,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640093,0
60640084,大骑士皮靴,皮甲战靴9土,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,4,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640094,0
60640085,大骑士皮靴,皮甲战靴9光,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,5,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640095,0
60640086,大骑士皮靴,皮甲战靴9暗,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,6,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,1,15590000,374160,31180,60640096,0
60640087,大骑士皮靴,皮甲战靴9星,648,6,4,8,2,1,26000,2,500,6,400,20,1000,0,0,0,0,99,772600,3000,7,elogo60640080.png,优秀而华丽的护具，一般为资深的骑士佩戴。,9,0,15590000,374160,31180,60640097,0
60620090,胜利皮盔,皮甲头盔10空,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,0,0,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60620100,T1
60620091,胜利皮盔,皮甲头盔10水,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,1,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620101,T1
60620092,胜利皮盔,皮甲头盔10火,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,2,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620102,T1
60620093,胜利皮盔,皮甲头盔10雷,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,3,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620103,T1
60620094,胜利皮盔,皮甲头盔10土,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,4,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620104,T1
60620095,胜利皮盔,皮甲头盔10光,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,5,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620105,T1
60620096,胜利皮盔,皮甲头盔10暗,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,6,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60620106,T1
60620097,胜利皮盔,皮甲头盔10星,629,6,2,9,2,1,22000,2,2500,3,300,19,600,0,0,0,0,99,1440500,3000,7,elogo60620090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60620107,T1
60630090,胜利皮甲,皮甲战甲10空,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,0,0,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60630100,T1
60630091,胜利皮甲,皮甲战甲10水,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,1,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630101,T1
60630092,胜利皮甲,皮甲战甲10火,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,2,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630102,T1
60630093,胜利皮甲,皮甲战甲10雷,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,3,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630103,T1
60630094,胜利皮甲,皮甲战甲10土,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,4,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630104,T1
60630095,胜利皮甲,皮甲战甲10光,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,5,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630105,T1
60630096,胜利皮甲,皮甲战甲10暗,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,6,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60630106,T1
60630097,胜利皮甲,皮甲战甲10星,639,6,3,9,2,1,36000,3,1550,6,1000,20,600,0,0,0,0,99,1529400,3000,7,elogo60630090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60630107,T1
60640090,胜利皮靴,皮甲战靴10空,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,0,0,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,6,2000000,48000,4000,60640100,T1
60640091,胜利皮靴,皮甲战靴10水,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,1,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640101,T1
60640092,胜利皮靴,皮甲战靴10火,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,2,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640102,T1
60640093,胜利皮靴,皮甲战靴10雷,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,3,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640103,T1
60640094,胜利皮靴,皮甲战靴10土,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,4,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640104,T1
60640095,胜利皮靴,皮甲战靴10光,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,5,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640105,T1
60640096,胜利皮靴,皮甲战靴10暗,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,6,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,1,2000000,48000,4000,60640106,T1
60640097,胜利皮靴,皮甲战靴10星,649,6,4,9,2,1,50000,2,1200,6,400,20,1500,0,0,0,0,99,1530500,3000,7,elogo60640090.png,胜利的代名词，使用者就是胜利者的化身。,10,0,2000000,48000,4000,60640107,T1
60620100,莱尔战盔,皮甲头盔11空,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,0,0,elogo60620100.png,坚韧无比。,11,6,3000000,72000,6000,0,T2
60620101,莱尔战盔,皮甲头盔11水,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,1,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620102,莱尔战盔,皮甲头盔11火,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,2,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620103,莱尔战盔,皮甲头盔11雷,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,3,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620104,莱尔战盔,皮甲头盔11土,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,4,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620105,莱尔战盔,皮甲头盔11光,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,5,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620106,莱尔战盔,皮甲头盔11暗,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,6,elogo60620100.png,坚韧无比。,11,1,3000000,72000,6000,0,T2
60620107,莱尔战盔,皮甲头盔11星,6210,6,2,10,2,1,44000,2,5500,3,600,19,900,0,0,0,0,99,3225000,3000,7,elogo60620100.png,坚韧无比。,11,0,3000000,72000,6000,0,T2
60630100,莱尔战甲,皮甲战甲11空,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,0,0,elogo60630100.png,穿上它所向披靡。,11,6,3000000,72000,6000,0,T2
60630101,莱尔战甲,皮甲战甲11水,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,1,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630102,莱尔战甲,皮甲战甲11火,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,2,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630103,莱尔战甲,皮甲战甲11雷,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,3,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630104,莱尔战甲,皮甲战甲11土,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,4,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630105,莱尔战甲,皮甲战甲11光,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,5,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630106,莱尔战甲,皮甲战甲11暗,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,6,elogo60630100.png,穿上它所向披靡。,11,1,3000000,72000,6000,0,T2
60630107,莱尔战甲,皮甲战甲11星,6310,6,3,10,2,1,75000,3,3500,6,1000,20,800,0,0,0,0,99,3213800,3000,7,elogo60630100.png,穿上它所向披靡。,11,0,3000000,72000,6000,0,T2
60640100,莱尔战靴,皮甲战靴11空,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,0,0,elogo60640100.png,穿上后身轻如燕。,11,6,3000000,72000,6000,0,T2
60640101,莱尔战靴,皮甲战靴11水,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,1,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640102,莱尔战靴,皮甲战靴11火,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,2,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640103,莱尔战靴,皮甲战靴11雷,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,3,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640104,莱尔战靴,皮甲战靴11土,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,4,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640105,莱尔战靴,皮甲战靴11光,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,5,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640106,莱尔战靴,皮甲战靴11暗,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,6,elogo60640100.png,穿上后身轻如燕。,11,1,3000000,72000,6000,0,T2
60640107,莱尔战靴,皮甲战靴11星,6410,6,4,10,2,1,100000,2,3000,6,400,20,1800,0,0,0,0,99,3207700,3000,7,elogo60640100.png,穿上后身轻如燕。,11,0,3000000,72000,6000,0,T2
