order,id,lv,star,base_value1,base_value2,base_value3,base_value4,base_value5,strengthenneed,strengthennum,replace,skillid,back_item1,back_num1,back_item2,back_num2,back_item3,back_num3
1288,105001,28,9,1912,10,1912,700,1680000,40000005,120,30020008,92500103,40000003,600,40000004,720,40000005,630
1289,105001,29,9,1980,10,1980,700,1740000,40000005,120,30020008,92500103,40000003,600,40000004,720,40000005,750
1290,105001,30,9,2048,10,2048,700,1800000,40000005,150,30020008,92500104,40000003,600,40000004,720,40000005,900
1291,105001,31,9,2117,10,2117,700,1860000,40000005,150,30020008,92500104,40000003,600,40000004,720,40000005,1050
1292,105001,32,9,2185,10,2185,700,1920000,40000005,150,30020008,92500104,40000003,600,40000004,720,40000005,1200
1293,105001,33,9,2253,10,2253,700,1980000,40000005,150,30020008,92500104,40000003,600,40000004,720,40000005,1350
1294,105001,34,9,2321,10,2321,700,2040000,40000005,180,30020008,92500104,40000003,600,40000004,720,40000005,1530
1295,105001,35,9,2390,20,2390,1200,2100000,40000005,210,30020008,92500104,40000003,600,40000004,720,40000005,1740
1296,105001,36,9,2458,20,2458,1200,2160000,40000005,240,30020008,92500104,40000003,600,40000004,720,40000005,1980
1297,105001,37,9,2526,20,2526,1200,2220000,40000005,270,30020008,92500104,40000003,600,40000004,720,40000005,2250
1298,105001,38,9,2595,20,2595,1200,2280000,40000005,360,30020008,92500104,40000003,600,40000004,720,40000005,2610
1299,105001,39,9,2663,20,2663,1200,2340000,40000005,540,30020008,92500104,40000003,600,40000004,720,40000005,3150
1300,105001,40,9,2731,20,2731,1200,2400000,40000005,900,30020008,92500104,40000003,600,40000004,720,40000005,4050
1301,105002,1,4,80,80,68,0,60000,40000003,30,0,92500201,40000003,30,40000004,0,40000005,0
1302,105002,2,4,160,160,136,0,120000,40000003,30,0,92500201,40000003,60,40000004,0,40000005,0
1303,105002,3,4,241,241,204,0,180000,40000003,30,0,92500201,40000003,90,40000004,0,40000005,0
1304,105002,4,4,321,321,273,0,240000,40000003,30,0,92500201,40000003,120,40000004,0,40000005,0
1305,105002,5,5,402,402,341,0,300000,40000003,45,0,92500201,40000003,165,40000004,0,40000005,0
1306,105002,6,5,482,482,409,0,360000,40000003,60,0,92500201,40000003,225,40000004,0,40000005,0
1307,105002,7,5,563,563,478,0,420000,40000003,60,0,92500201,40000003,285,40000004,0,40000005,0
1308,105002,8,5,643,643,546,0,480000,40000003,75,0,92500201,40000003,360,40000004,0,40000005,0
1309,105002,9,5,724,724,614,0,540000,40000003,90,0,92500201,40000003,450,40000004,0,40000005,0
1310,105002,10,6,804,804,682,0,600000,40000003,150,0,92500202,40000003,600,40000004,0,40000005,0
1311,105002,11,6,885,885,751,0,660000,40000004,30,0,92500202,40000003,600,40000004,30,40000005,0
1312,105002,12,6,965,965,819,0,720000,40000004,30,0,92500202,40000003,600,40000004,60,40000005,0
1313,105002,13,6,1046,1046,887,0,780000,40000004,45,0,92500202,40000003,600,40000004,105,40000005,0
1314,105002,14,6,1126,1126,956,0,840000,40000004,45,0,92500202,40000003,600,40000004,150,40000005,0
1315,105002,15,7,1207,1207,1024,300,900000,40000004,60,0,92500202,40000003,600,40000004,210,40000005,0
1316,105002,16,7,1287,1287,1092,300,960000,40000004,75,0,92500202,40000003,600,40000004,285,40000005,0
1317,105002,17,7,1368,1368,1160,300,1020000,40000004,75,0,92500202,40000003,600,40000004,360,40000005,0
1318,105002,18,7,1448,1448,1229,300,1080000,40000004,90,0,92500202,40000003,600,40000004,450,40000005,0
1319,105002,19,7,1529,1529,1297,300,1140000,40000004,120,0,92500202,40000003,600,40000004,570,40000005,0
1320,105002,20,8,1609,1609,1365,300,1200000,40000004,150,0,92500203,40000003,600,40000004,720,40000005,0
1321,105002,21,8,1690,1690,1434,300,1260000,40000005,30,30020008,92500203,40000003,600,40000004,720,40000005,30
1322,105002,22,8,1770,1770,1502,300,1320000,40000005,60,30020008,92500203,40000003,600,40000004,720,40000005,90
1323,105002,23,8,1851,1851,1570,300,1380000,40000005,60,30020008,92500203,40000003,600,40000004,720,40000005,150
1324,105002,24,8,1931,1931,1639,300,1440000,40000005,60,30020008,92500203,40000003,600,40000004,720,40000005,210
1325,105002,25,9,2012,2012,1707,700,1500000,40000005,90,30020008,92500203,40000003,600,40000004,720,40000005,300
1326,105002,26,9,2092,2092,1775,700,1560000,40000005,90,30020008,92500203,40000003,600,40000004,720,40000005,390
1327,105002,27,9,2173,2173,1843,700,1620000,40000005,120,30020008,92500203,40000003,600,40000004,720,40000005,510
1328,105002,28,9,2253,2253,1912,700,1680000,40000005,120,30020008,92500203,40000003,600,40000004,720,40000005,630
1329,105002,29,9,2334,2334,1980,700,1740000,40000005,120,30020008,92500203,40000003,600,40000004,720,40000005,750
1330,105002,30,9,2414,2414,2048,700,1800000,40000005,150,30020008,92500204,40000003,600,40000004,720,40000005,900
1331,105002,31,9,2495,2495,2117,700,1860000,40000005,150,30020008,92500204,40000003,600,40000004,720,40000005,1050
1332,105002,32,9,2575,2575,2185,700,1920000,40000005,150,30020008,92500204,40000003,600,40000004,720,40000005,1200
1333,105002,33,9,2656,2656,2253,700,1980000,40000005,150,30020008,92500204,40000003,600,40000004,720,40000005,1350
1334,105002,34,9,2736,2736,2321,700,2040000,40000005,180,30020008,92500204,40000003,600,40000004,720,40000005,1530
1335,105002,35,9,2817,2817,2390,1200,2100000,40000005,210,30020008,92500204,40000003,600,40000004,720,40000005,1740
1336,105002,36,9,2897,2897,2458,1200,2160000,40000005,240,30020008,92500204,40000003,600,40000004,720,40000005,1980
1337,105002,37,9,2978,2978,2526,1200,2220000,40000005,270,30020008,92500204,40000003,600,40000004,720,40000005,2250
1338,105002,38,9,3058,3058,2595,1200,2280000,40000005,360,30020008,92500204,40000003,600,40000004,720,40000005,2610
1339,105002,39,9,3139,3139,2663,1200,2340000,40000005,540,30020008,92500204,40000003,600,40000004,720,40000005,3150
1340,105002,40,9,3219,3219,2731,1200,2400000,40000005,900,30020008,92500204,40000003,600,40000004,720,40000005,4050
1341,105003,1,4,68,90,80,0,60000,40000003,30,0,92500301,40000003,30,40000004,0,40000005,0
1342,105003,2,4,136,180,160,0,120000,40000003,30,0,92500301,40000003,60,40000004,0,40000005,0
1343,105003,3,4,204,270,241,0,180000,40000003,30,0,92500301,40000003,90,40000004,0,40000005,0
1344,105003,4,4,273,360,321,0,240000,40000003,30,0,92500301,40000003,120,40000004,0,40000005,0
1345,105003,5,5,341,451,402,0,300000,40000003,45,0,92500301,40000003,165,40000004,0,40000005,0
1346,105003,6,5,409,541,482,0,360000,40000003,60,0,92500301,40000003,225,40000004,0,40000005,0
1347,105003,7,5,478,631,563,0,420000,40000003,60,0,92500301,40000003,285,40000004,0,40000005,0
1348,105003,8,5,546,721,643,0,480000,40000003,75,0,92500301,40000003,360,40000004,0,40000005,0
1349,105003,9,5,614,812,724,0,540000,40000003,90,0,92500301,40000003,450,40000004,0,40000005,0
1350,105003,10,6,682,902,804,0,600000,40000003,150,0,92500302,40000003,600,40000004,0,40000005,0
1351,105003,11,6,751,992,885,0,660000,40000004,30,0,92500302,40000003,600,40000004,30,40000005,0
1352,105003,12,6,819,1082,965,0,720000,40000004,30,0,92500302,40000003,600,40000004,60,40000005,0
1353,105003,13,6,887,1173,1046,0,780000,40000004,45,0,92500302,40000003,600,40000004,105,40000005,0
1354,105003,14,6,956,1263,1126,0,840000,40000004,45,0,92500302,40000003,600,40000004,150,40000005,0
1355,105003,15,7,1024,1353,1207,10,900000,40000004,60,0,92500302,40000003,600,40000004,210,40000005,0
1356,105003,16,7,1092,1443,1287,10,960000,40000004,75,0,92500302,40000003,600,40000004,285,40000005,0
1357,105003,17,7,1160,1534,1368,10,1020000,40000004,75,0,92500302,40000003,600,40000004,360,40000005,0
1358,105003,18,7,1229,1624,1448,10,1080000,40000004,90,0,92500302,40000003,600,40000004,450,40000005,0
1359,105003,19,7,1297,1714,1529,10,1140000,40000004,120,0,92500302,40000003,600,40000004,570,40000005,0
1360,105003,20,8,1365,1804,1609,10,1200000,40000004,150,0,92500303,40000003,600,40000004,720,40000005,0
1361,105003,21,8,1434,1895,1690,10,1260000,40000005,30,30020008,92500303,40000003,600,40000004,720,40000005,30
1362,105003,22,8,1502,1985,1770,10,1320000,40000005,60,30020008,92500303,40000003,600,40000004,720,40000005,90
1363,105003,23,8,1570,2075,1851,10,1380000,40000005,60,30020008,92500303,40000003,600,40000004,720,40000005,150
1364,105003,24,8,1639,2165,1931,10,1440000,40000005,60,30020008,92500303,40000003,600,40000004,720,40000005,210
1365,105003,25,9,1707,2256,2012,25,1500000,40000005,90,30020008,92500303,40000003,600,40000004,720,40000005,300
1366,105003,26,9,1775,2346,2092,25,1560000,40000005,90,30020008,92500303,40000003,600,40000004,720,40000005,390
1367,105003,27,9,1843,2436,2173,25,1620000,40000005,120,30020008,92500303,40000003,600,40000004,720,40000005,510
1368,105003,28,9,1912,2526,2253,25,1680000,40000005,120,30020008,92500303,40000003,600,40000004,720,40000005,630
1369,105003,29,9,1980,2617,2334,25,1740000,40000005,120,30020008,92500303,40000003,600,40000004,720,40000005,750
1370,105003,30,9,2048,2707,2414,25,1800000,40000005,150,30020008,92500304,40000003,600,40000004,720,40000005,900
1371,105003,31,9,2117,2797,2495,25,1860000,40000005,150,30020008,92500304,40000003,600,40000004,720,40000005,1050
1372,105003,32,9,2185,2887,2575,25,1920000,40000005,150,30020008,92500304,40000003,600,40000004,720,40000005,1200
1373,105003,33,9,2253,2978,2656,25,1980000,40000005,150,30020008,92500304,40000003,600,40000004,720,40000005,1350
1374,105003,34,9,2321,3068,2736,25,2040000,40000005,180,30020008,92500304,40000003,600,40000004,720,40000005,1530
1375,105003,35,9,2390,3158,2817,40,2100000,40000005,210,30020008,92500304,40000003,600,40000004,720,40000005,1740
1376,105003,36,9,2458,3248,2897,40,2160000,40000005,240,30020008,92500304,40000003,600,40000004,720,40000005,1980
1377,105003,37,9,2526,3339,2978,40,2220000,40000005,270,30020008,92500304,40000003,600,40000004,720,40000005,2250
1378,105003,38,9,2595,3429,3058,40,2280000,40000005,360,30020008,92500304,40000003,600,40000004,720,40000005,2610
1379,105003,39,9,2663,3519,3139,40,2340000,40000005,540,30020008,92500304,40000003,600,40000004,720,40000005,3150
1380,105003,40,9,2731,3609,3219,40,2400000,40000005,900,30020008,92500304,40000003,600,40000004,720,40000005,4050
1381,105004,1,4,56,0,90,0,60000,40000003,30,0,92500401,40000003,30,40000004,0,40000005,0
1382,105004,2,4,112,0,180,0,120000,40000003,30,0,92500401,40000003,60,40000004,0,40000005,0
1383,105004,3,4,168,0,270,0,180000,40000003,30,0,92500401,40000003,90,40000004,0,40000005,0
1384,105004,4,4,224,0,360,0,240000,40000003,30,0,92500401,40000003,120,40000004,0,40000005,0
1385,105004,5,5,280,0,451,0,300000,40000003,45,0,92500401,40000003,165,40000004,0,40000005,0
1386,105004,6,5,336,0,541,0,360000,40000003,60,0,92500401,40000003,225,40000004,0,40000005,0
1387,105004,7,5,392,0,631,0,420000,40000003,60,0,92500401,40000003,285,40000004,0,40000005,0
1388,105004,8,5,448,0,721,0,480000,40000003,75,0,92500401,40000003,360,40000004,0,40000005,0
1389,105004,9,5,504,0,812,0,540000,40000003,90,0,92500401,40000003,450,40000004,0,40000005,0
1390,105004,10,6,560,0,902,0,600000,40000003,150,0,92500402,40000003,600,40000004,0,40000005,0
1391,105004,11,6,617,0,992,0,660000,40000004,30,0,92500402,40000003,600,40000004,30,40000005,0
1392,105004,12,6,673,0,1082,0,720000,40000004,30,0,92500402,40000003,600,40000004,60,40000005,0
1393,105004,13,6,729,0,1173,0,780000,40000004,45,0,92500402,40000003,600,40000004,105,40000005,0
1394,105004,14,6,785,0,1263,0,840000,40000004,45,0,92500402,40000003,600,40000004,150,40000005,0
1395,105004,15,7,841,300,1353,-100,900000,40000004,60,0,92500402,40000003,600,40000004,210,40000005,0
1396,105004,16,7,897,300,1443,-100,960000,40000004,75,0,92500402,40000003,600,40000004,285,40000005,0
1397,105004,17,7,953,300,1534,-100,1020000,40000004,75,0,92500402,40000003,600,40000004,360,40000005,0
1398,105004,18,7,1009,300,1624,-100,1080000,40000004,90,0,92500402,40000003,600,40000004,450,40000005,0
1399,105004,19,7,1065,300,1714,-100,1140000,40000004,120,0,92500402,40000003,600,40000004,570,40000005,0
1400,105004,20,8,1121,300,1804,-100,1200000,40000004,150,0,92500403,40000003,600,40000004,720,40000005,0
1401,105004,21,8,1178,300,1895,-100,1260000,40000005,30,30020008,92500403,40000003,600,40000004,720,40000005,30
1402,105004,22,8,1234,300,1985,-100,1320000,40000005,60,30020008,92500403,40000003,600,40000004,720,40000005,90
1403,105004,23,8,1290,300,2075,-100,1380000,40000005,60,30020008,92500403,40000003,600,40000004,720,40000005,150
1404,105004,24,8,1346,300,2165,-100,1440000,40000005,60,30020008,92500403,40000003,600,40000004,720,40000005,210
1405,105004,25,9,1402,600,2256,-250,1500000,40000005,90,30020008,92500403,40000003,600,40000004,720,40000005,300
1406,105004,26,9,1458,600,2346,-250,1560000,40000005,90,30020008,92500403,40000003,600,40000004,720,40000005,390
1407,105004,27,9,1514,600,2436,-250,1620000,40000005,120,30020008,92500403,40000003,600,40000004,720,40000005,510
1408,105004,28,9,1570,600,2526,-250,1680000,40000005,120,30020008,92500403,40000003,600,40000004,720,40000005,630
1409,105004,29,9,1626,600,2617,-250,1740000,40000005,120,30020008,92500403,40000003,600,40000004,720,40000005,750
1410,105004,30,9,1682,600,2707,-250,1800000,40000005,150,30020008,92500404,40000003,600,40000004,720,40000005,900
1411,105004,31,9,1739,600,2797,-250,1860000,40000005,150,30020008,92500404,40000003,600,40000004,720,40000005,1050
1412,105004,32,9,1795,600,2887,-250,1920000,40000005,150,30020008,92500404,40000003,600,40000004,720,40000005,1200
1413,105004,33,9,1851,600,2978,-250,1980000,40000005,150,30020008,92500404,40000003,600,40000004,720,40000005,1350
1414,105004,34,9,1907,600,3068,-250,2040000,40000005,180,30020008,92500404,40000003,600,40000004,720,40000005,1530
1415,105004,35,9,1963,900,3158,-400,2100000,40000005,210,30020008,92500404,40000003,600,40000004,720,40000005,1740
1416,105004,36,9,2019,900,3248,-400,2160000,40000005,240,30020008,92500404,40000003,600,40000004,720,40000005,1980
1417,105004,37,9,2075,900,3339,-400,2220000,40000005,270,30020008,92500404,40000003,600,40000004,720,40000005,2250
1418,105004,38,9,2131,900,3429,-400,2280000,40000005,360,30020008,92500404,40000003,600,40000004,720,40000005,2610
1419,105004,39,9,2187,900,3519,-400,2340000,40000005,540,30020008,92500404,40000003,600,40000004,720,40000005,3150
1420,105004,40,9,2243,900,3609,-400,2400000,40000005,900,30020008,92500404,40000003,600,40000004,720,40000005,4050
1421,105005,1,4,60,87,63,0,60000,40000003,30,0,92500501,40000003,30,40000004,0,40000005,0
1422,105005,2,4,121,175,126,0,120000,40000003,30,0,92500501,40000003,60,40000004,0,40000005,0
1423,105005,3,4,182,263,190,0,180000,40000003,30,0,92500501,40000003,90,40000004,0,40000005,0
1424,105005,4,4,243,351,253,0,240000,40000003,30,0,92500501,40000003,120,40000004,0,40000005,0
1425,105005,5,5,304,439,317,0,300000,40000003,45,0,92500501,40000003,165,40000004,0,40000005,0
1426,105005,6,5,365,526,380,0,360000,40000003,60,0,92500501,40000003,225,40000004,0,40000005,0
1427,105005,7,5,426,614,443,0,420000,40000003,60,0,92500501,40000003,285,40000004,0,40000005,0
1428,105005,8,5,487,702,507,0,480000,40000003,75,0,92500501,40000003,360,40000004,0,40000005,0
1429,105005,9,5,548,790,570,0,540000,40000003,90,0,92500501,40000003,450,40000004,0,40000005,0
1430,105005,10,6,609,878,634,0,600000,40000003,150,0,92500502,40000003,600,40000004,0,40000005,0
1431,105005,11,6,670,965,697,0,660000,40000004,30,0,92500502,40000003,600,40000004,30,40000005,0
1432,105005,12,6,731,1053,760,0,720000,40000004,30,0,92500502,40000003,600,40000004,60,40000005,0
1433,105005,13,6,792,1141,824,0,780000,40000004,45,0,92500502,40000003,600,40000004,105,40000005,0
1434,105005,14,6,853,1229,887,0,840000,40000004,45,0,92500502,40000003,600,40000004,150,40000005,0
1435,105005,15,7,914,1317,951,15,900000,40000004,60,0,92500502,40000003,600,40000004,210,40000005,0
1436,105005,16,7,975,1404,1014,15,960000,40000004,75,0,92500502,40000003,600,40000004,285,40000005,0
1437,105005,17,7,1036,1492,1078,15,1020000,40000004,75,0,92500502,40000003,600,40000004,360,40000005,0
1438,105005,18,7,1097,1580,1141,15,1080000,40000004,90,0,92500502,40000003,600,40000004,450,40000005,0
1439,105005,19,7,1158,1668,1204,15,1140000,40000004,120,0,92500502,40000003,600,40000004,570,40000005,0
1440,105005,20,8,1219,1756,1268,15,1200000,40000004,150,0,92500503,40000003,600,40000004,720,40000005,0
1441,105005,21,8,1280,1843,1331,15,1260000,40000005,30,30020008,92500503,40000003,600,40000004,720,40000005,30
1442,105005,22,8,1341,1931,1395,15,1320000,40000005,60,30020008,92500503,40000003,600,40000004,720,40000005,90
1443,105005,23,8,1402,2019,1458,15,1380000,40000005,60,30020008,92500503,40000003,600,40000004,720,40000005,150
1444,105005,24,8,1463,2107,1521,15,1440000,40000005,60,30020008,92500503,40000003,600,40000004,720,40000005,210
1445,105005,25,9,1524,2195,1585,35,1500000,40000005,90,30020008,92500503,40000003,600,40000004,720,40000005,300
1446,105005,26,9,1585,2282,1648,35,1560000,40000005,90,30020008,92500503,40000003,600,40000004,720,40000005,390
1447,105005,27,9,1646,2370,1712,35,1620000,40000005,120,30020008,92500503,40000003,600,40000004,720,40000005,510
1448,105005,28,9,1707,2458,1775,35,1680000,40000005,120,30020008,92500503,40000003,600,40000004,720,40000005,630
1449,105005,29,9,1768,2546,1839,35,1740000,40000005,120,30020008,92500503,40000003,600,40000004,720,40000005,750
1450,105005,30,9,1829,2634,1902,35,1800000,40000005,150,30020008,92500504,40000003,600,40000004,720,40000005,900
1451,105005,31,9,1890,2721,1965,35,1860000,40000005,150,30020008,92500504,40000003,600,40000004,720,40000005,1050
1452,105005,32,9,1951,2809,2029,35,1920000,40000005,150,30020008,92500504,40000003,600,40000004,720,40000005,1200
1453,105005,33,9,2012,2897,2092,35,1980000,40000005,150,30020008,92500504,40000003,600,40000004,720,40000005,1350
1454,105005,34,9,2073,2985,2156,35,2040000,40000005,180,30020008,92500504,40000003,600,40000004,720,40000005,1530
1455,105005,35,9,2134,3073,2219,55,2100000,40000005,210,30020008,92500504,40000003,600,40000004,720,40000005,1740
1456,105005,36,9,2195,3160,2282,55,2160000,40000005,240,30020008,92500504,40000003,600,40000004,720,40000005,1980
1457,105005,37,9,2256,3248,2346,55,2220000,40000005,270,30020008,92500504,40000003,600,40000004,720,40000005,2250
1458,105005,38,9,2317,3336,2409,55,2280000,40000005,360,30020008,92500504,40000003,600,40000004,720,40000005,2610
1459,105005,39,9,2378,3424,2473,55,2340000,40000005,540,30020008,92500504,40000003,600,40000004,720,40000005,3150
1460,105005,40,9,2439,3512,2536,55,2400000,40000005,900,30020008,92500504,40000003,600,40000004,720,40000005,4050
1461,105006,1,4,60,87,63,0,60000,40000003,30,0,92500601,40000003,30,40000004,0,40000005,0
1462,105006,2,4,121,175,126,0,120000,40000003,30,0,92500601,40000003,60,40000004,0,40000005,0
