itemid,itemname,itemdescription,itemtype,itemsubtype,goldprice,gemprice,itemicon,coinicon,itemcheek,comp_mark,overlapnum,needlv,paging,special,button,sort,rareeffect,cardcomposite,cardnum,vip,lotteryid,redtype,redshow,overflow,lotdrop,item_mark
60620106,莱尔战盔,坚韧无比。,66,0,0,0,elogo60620100.png,0,10,0,9999,0,2,0,0,19326,0,0,0,0,0,0,0,0,0,0
60620107,莱尔战盔,坚韧无比。,66,0,0,0,elogo60620100.png,0,10,0,9999,0,2,0,0,19326,0,0,0,0,0,0,0,0,0,0
60430000,镔铁战甲,镔铁打造的护具，坚韧无比。,66,0,0,0,elogo60430000.png,0,0,0,9999,0,2,0,0,29211,0,0,0,0,0,0,0,0,0,0
60430010,碎石战甲,坚硬得很，往石头上一丢，直接砸碎。,66,0,0,0,elogo60430010.png,0,1,0,9999,0,2,0,0,28211,0,0,0,0,0,0,0,0,0,0
60430020,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27217,0,0,0,0,0,0,0,0,0,0
60430021,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27211,0,0,0,0,0,0,0,0,0,0
60430022,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27212,0,0,0,0,0,0,0,0,0,0
60430023,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27213,0,0,0,0,0,0,0,0,0,0
60430024,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27214,0,0,0,0,0,0,0,0,0,0
60430025,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27215,0,0,0,0,0,0,0,0,0,0
60430026,开山战甲,曾经一位开山神手穿戴的护具。,66,0,0,0,elogo60430020.png,0,2,0,9999,0,2,0,0,27216,0,0,0,0,0,0,0,0,0,0
60430030,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26217,0,0,0,0,0,0,0,0,0,0
60430031,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26211,0,0,0,0,0,0,0,0,0,0
60430032,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26212,0,0,0,0,0,0,0,0,0,0
60430033,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26213,0,0,0,0,0,0,0,0,0,0
60430034,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26214,0,0,0,0,0,0,0,0,0,0
60430035,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26215,0,0,0,0,0,0,0,0,0,0
60430036,烈风战甲,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60430030.png,0,3,0,9999,0,2,0,0,26216,0,0,0,0,0,0,0,0,0,0
60430040,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25217,0,0,0,0,0,0,0,0,0,0
60430041,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25211,0,0,0,0,0,0,0,0,0,0
60430042,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25212,0,0,0,0,0,0,0,0,0,0
60430043,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25213,0,0,0,0,0,0,0,0,0,0
60430044,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25214,0,0,0,0,0,0,0,0,0,0
60430045,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25215,0,0,0,0,0,0,0,0,0,0
60430046,圣焰战甲,部落战士使用的防具。,66,0,0,0,elogo60430040.png,0,4,0,9999,0,2,0,0,25216,0,0,0,0,0,0,0,0,0,0
60430050,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24217,0,0,0,0,0,0,0,0,0,0
60430051,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24211,0,0,0,0,0,0,0,0,0,0
60430052,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24212,0,0,0,0,0,0,0,0,0,0
60430053,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24213,0,0,0,0,0,0,0,0,0,0
60430054,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24214,0,0,0,0,0,0,0,0,0,0
60430055,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24215,0,0,0,0,0,0,0,0,0,0
60430056,威仪战甲,象征着皇家的威仪。,66,0,0,0,elogo60430050.png,0,5,0,9999,0,2,0,0,24216,0,0,0,0,0,0,0,0,0,0
60430060,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23217,0,0,0,0,0,0,0,0,0,0
60430061,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23211,0,0,0,0,0,0,0,0,0,0
60430062,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23212,0,0,0,0,0,0,0,0,0,0
60430063,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23213,0,0,0,0,0,0,0,0,0,0
60430064,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23214,0,0,0,0,0,0,0,0,0,0
60430065,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23215,0,0,0,0,0,0,0,0,0,0
60430066,地恸板甲,重量十足，穿戴之后，每一步都可憾地。,66,0,0,0,elogo60430060.png,0,6,0,9999,0,2,0,0,23216,0,0,0,0,0,0,0,0,0,0
60430070,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22217,0,0,0,0,0,0,0,0,0,0
60430071,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22211,0,0,0,0,0,0,0,0,0,0
60430072,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22212,0,0,0,0,0,0,0,0,0,0
60430073,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22213,0,0,0,0,0,0,0,0,0,0
60430074,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22214,0,0,0,0,0,0,0,0,0,0
60430075,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22215,0,0,0,0,0,0,0,0,0,0
60430076,天使的板甲,天使使用的防具，十分坚硬。,66,0,0,0,elogo60430070.png,0,7,0,9999,0,2,0,0,22216,0,0,0,0,0,0,0,0,0,0
60430080,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21217,0,0,0,0,0,0,0,0,0,0
60430081,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21211,0,0,0,0,0,0,0,0,0,0
60430082,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21212,0,0,0,0,0,0,0,0,0,0
60430083,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21213,0,0,0,0,0,0,0,0,0,0
60430084,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21214,0,0,0,0,0,0,0,0,0,0
60430085,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21215,0,0,0,0,0,0,0,0,0,0
60430086,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21216,0,0,0,0,0,0,0,0,0,0
60430087,崩山板甲,穿戴之后，有山崩地裂之势，有憾山之威。,66,0,0,0,elogo60430080.png,0,8,0,9999,0,2,0,0,21216,0,0,0,0,0,0,0,0,0,0
60430090,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20217,0,0,0,0,0,0,0,0,0,0
60430091,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20211,0,0,0,0,0,0,0,0,0,0
60430092,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20212,0,0,0,0,0,0,0,0,0,0
60430093,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20213,0,0,0,0,0,0,0,0,0,0
60430094,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20214,0,0,0,0,0,0,0,0,0,0
60430095,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20215,0,0,0,0,0,0,0,0,0,0
60430096,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20216,0,0,0,0,0,0,0,0,0,0
60430097,胜利板甲,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60430090.png,0,9,0,9999,0,2,0,0,20216,0,0,0,0,0,0,0,0,0,0
60430100,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19217,0,0,0,0,0,0,0,0,0,0
60430101,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19211,0,0,0,0,0,0,0,0,0,0
60430102,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19212,0,0,0,0,0,0,0,0,0,0
60430103,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19213,0,0,0,0,0,0,0,0,0,0
60430104,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19214,0,0,0,0,0,0,0,0,0,0
60430105,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19215,0,0,0,0,0,0,0,0,0,0
60430106,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19216,0,0,0,0,0,0,0,0,0,0
60430107,时序之护,没有人能够逃脱。,66,0,0,0,elogo60430100.png,0,10,0,9999,0,2,0,0,19216,0,0,0,0,0,0,0,0,0,0
60530000,学徒布袍,粗麻制作的布袍。,66,0,0,0,elogo60530000.png,0,0,0,9999,0,2,0,0,29231,0,0,0,0,0,0,0,0,0,0
60530010,精致布袍,千年古树藤条做的法袍。,66,0,0,0,elogo60530010.png,0,1,0,9999,0,2,0,0,28231,0,0,0,0,0,0,0,0,0,0
60530020,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27237,0,0,0,0,0,0,0,0,0,0
60530021,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27231,0,0,0,0,0,0,0,0,0,0
60530022,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27232,0,0,0,0,0,0,0,0,0,0
60530023,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27233,0,0,0,0,0,0,0,0,0,0
60530024,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27234,0,0,0,0,0,0,0,0,0,0
60530025,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27235,0,0,0,0,0,0,0,0,0,0
60530026,初学者布袍,初学法师们最喜欢的服饰。,66,0,0,0,elogo60530020.png,0,2,0,9999,0,2,0,0,27236,0,0,0,0,0,0,0,0,0,0
60530030,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26237,0,0,0,0,0,0,0,0,0,0
60530031,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26231,0,0,0,0,0,0,0,0,0,0
60530032,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26232,0,0,0,0,0,0,0,0,0,0
60530033,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26233,0,0,0,0,0,0,0,0,0,0
60530034,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26234,0,0,0,0,0,0,0,0,0,0
60530035,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26235,0,0,0,0,0,0,0,0,0,0
60530036,祈火布袍,红色火焰护体的一件神奇护具。,66,0,0,0,elogo60530030.png,0,3,0,9999,0,2,0,0,26236,0,0,0,0,0,0,0,0,0,0
60530040,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25237,0,0,0,0,0,0,0,0,0,0
60530041,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25231,0,0,0,0,0,0,0,0,0,0
60530042,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25232,0,0,0,0,0,0,0,0,0,0
60530043,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25233,0,0,0,0,0,0,0,0,0,0
60530044,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25234,0,0,0,0,0,0,0,0,0,0
60530045,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25235,0,0,0,0,0,0,0,0,0,0
60530046,海神法袍,据说大海之神赐给一个流浪法师的神器。,66,0,0,0,elogo60530040.png,0,4,0,9999,0,2,0,0,25236,0,0,0,0,0,0,0,0,0,0
60530050,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24237,0,0,0,0,0,0,0,0,0,0
60530051,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24231,0,0,0,0,0,0,0,0,0,0
60530052,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24232,0,0,0,0,0,0,0,0,0,0
60530053,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24233,0,0,0,0,0,0,0,0,0,0
60530054,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24234,0,0,0,0,0,0,0,0,0,0
60530055,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24235,0,0,0,0,0,0,0,0,0,0
60530056,星辰布甲,绣有宇宙星辰的图案，一件法力十足的护具。,66,0,0,0,elogo60530050.png,0,5,0,9999,0,2,0,0,24236,0,0,0,0,0,0,0,0,0,0
60530060,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23237,0,0,0,0,0,0,0,0,0,0
60530061,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23231,0,0,0,0,0,0,0,0,0,0
60530062,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23232,0,0,0,0,0,0,0,0,0,0
60530063,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23233,0,0,0,0,0,0,0,0,0,0
60530064,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23234,0,0,0,0,0,0,0,0,0,0
60530065,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23235,0,0,0,0,0,0,0,0,0,0
60530066,奥术法袍,可以把法师的魔力放大，哪怕是麻瓜都能释放魔法。,66,0,0,0,elogo60530060.png,0,6,0,9999,0,2,0,0,23236,0,0,0,0,0,0,0,0,0,0
60530070,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22237,0,0,0,0,0,0,0,0,0,0
60530071,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22231,0,0,0,0,0,0,0,0,0,0
60530072,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22232,0,0,0,0,0,0,0,0,0,0
60530073,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22233,0,0,0,0,0,0,0,0,0,0
60530074,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22234,0,0,0,0,0,0,0,0,0,0
60530075,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22235,0,0,0,0,0,0,0,0,0,0
60530076,传承的法袍,历代法神去世后，都将这把护具传承给下一任。,66,0,0,0,elogo60530070.png,0,7,0,9999,0,2,0,0,22236,0,0,0,0,0,0,0,0,0,0
60530080,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21237,0,0,0,0,0,0,0,0,0,0
60530081,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21231,0,0,0,0,0,0,0,0,0,0
60530082,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21232,0,0,0,0,0,0,0,0,0,0
60530083,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21233,0,0,0,0,0,0,0,0,0,0
60530084,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21234,0,0,0,0,0,0,0,0,0,0
60530085,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21235,0,0,0,0,0,0,0,0,0,0
60530086,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21236,0,0,0,0,0,0,0,0,0,0
60530087,魔焰法袍,魔焰护体的护具。,66,0,0,0,elogo60530080.png,0,8,0,9999,0,2,0,0,21236,0,0,0,0,0,0,0,0,0,0
60530090,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20237,0,0,0,0,0,0,0,0,0,0
60530091,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20231,0,0,0,0,0,0,0,0,0,0
60530092,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20232,0,0,0,0,0,0,0,0,0,0
60530093,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20233,0,0,0,0,0,0,0,0,0,0
60530094,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20234,0,0,0,0,0,0,0,0,0,0
60530095,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20235,0,0,0,0,0,0,0,0,0,0
60530096,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20236,0,0,0,0,0,0,0,0,0,0
60530097,胜利法袍,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60530090.png,0,9,0,9999,0,2,0,0,20236,0,0,0,0,0,0,0,0,0,0
60530100,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19237,0,0,0,0,0,0,0,0,0,0
60530101,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19231,0,0,0,0,0,0,0,0,0,0
60530102,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19232,0,0,0,0,0,0,0,0,0,0
60530103,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19233,0,0,0,0,0,0,0,0,0,0
60530104,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19234,0,0,0,0,0,0,0,0,0,0
60530105,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19235,0,0,0,0,0,0,0,0,0,0
60530106,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19236,0,0,0,0,0,0,0,0,0,0
60530107,迦摩之护,无尽的梦境。,66,0,0,0,elogo60530100.png,0,10,0,9999,0,2,0,0,19236,0,0,0,0,0,0,0,0,0,0
60630000,轻便皮甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630000.png,0,0,0,9999,0,2,0,0,29221,0,0,0,0,0,0,0,0,0,0
60630010,华丽皮甲,一件制作十分华丽的皮甲。,66,0,0,0,elogo60630010.png,0,1,0,9999,0,2,0,0,28221,0,0,0,0,0,0,0,0,0,0
60630020,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27227,0,0,0,0,0,0,0,0,0,0
60630021,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27221,0,0,0,0,0,0,0,0,0,0
60630022,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27222,0,0,0,0,0,0,0,0,0,0
60630023,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27223,0,0,0,0,0,0,0,0,0,0
60630024,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27224,0,0,0,0,0,0,0,0,0,0
60630025,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27225,0,0,0,0,0,0,0,0,0,0
60630026,贵族皮甲,贵族经常穿戴的护具。,66,0,0,0,elogo60630020.png,0,2,0,9999,0,2,0,0,27226,0,0,0,0,0,0,0,0,0,0
60630030,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26227,0,0,0,0,0,0,0,0,0,0
60630031,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26221,0,0,0,0,0,0,0,0,0,0
60630032,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26222,0,0,0,0,0,0,0,0,0,0
60630033,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26223,0,0,0,0,0,0,0,0,0,0
60630034,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26224,0,0,0,0,0,0,0,0,0,0
60630035,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26225,0,0,0,0,0,0,0,0,0,0
60630036,勇士之甲,一件极其坚韧的护具，勇士们的最爱。,66,0,0,0,elogo60630030.png,0,3,0,9999,0,2,0,0,26226,0,0,0,0,0,0,0,0,0,0
60630040,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25227,0,0,0,0,0,0,0,0,0,0
60630041,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25221,0,0,0,0,0,0,0,0,0,0
60630042,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25222,0,0,0,0,0,0,0,0,0,0
60630043,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25223,0,0,0,0,0,0,0,0,0,0
60630044,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25224,0,0,0,0,0,0,0,0,0,0
60630045,骑士之甲,流通于骑士之间的常见经典的皮制护具。,66,0,0,0,elogo60630040.png,0,4,0,9999,0,2,0,0,25225,0,0,0,0,0,0,0,0,0,0
