str_id,str
STR_UI_XianShiShenJiang_str_16,【神将】
STR_UI_XianShiShenJiang_str_17,积分奖励
STR_UI_XianShiShenJiang_str_18,(每5分钟刷新)
STR_UI_XianShiShenJiang_str_19,积分排行
STR_UI_XianShiShenJiang_str_20,【神将】
STR_UI_XianShiShenJiang_str_21,死亡骑士
STR_UI_XianShiShenJiang_str_22,2天10:30:55
STR_UI_XianShiShenJiang_str_23,活动时间:
STR_UI_XianShiShenJiang_str_24,再招
STR_UI_XianShiShenJiang_str_25,次必得
STR_UI_XianShiShenJiang_str_26,传说英雄
STR_UI_XianShiShenJiang_str_27,领取奖励
STR_UI_XianShiShenJiang_str_28,活动结束，点击左下角按钮查看或领取奖励
STR_UI_XianShiShenJiang_str_29,上天不入地
STR_UI_XianShiShenJiang_str_30,众神降临
STR_UI_XianShiShenJiang_Award_str_0,查看奖励
STR_UI_XianShiShenJiang_Award_str_1,确定
STR_UI_XianShiShenJiang_Award_str_2,达到指定积分可获得奖励
STR_UI_XianShiShenJiang_Award_str_3,领取
STR_UI_XianShiShenJiang_JiangLi_str_0,召唤1次
STR_UI_XianShiShenJiang_JiangLi_str_1,确  定
STR_UI_XianShiShenJiang_JiangLi_str_2,召唤10次
STR_UI_XianShiShenJiang_JiangLi_str_3,免费
STR_UI_XianShiShenJiang_JiangLi_str_4,本次招贤获得杜康酒10瓶，赠送:
STR_UI_XianShiShenJiang_JiangLi_str_5,额外获得:
STR_UI_XianShiShenJiang_JiangLi_str_6,积分:
STR_UI_XianShiShenJiang_PHB_JiangLi_str_0,排名
STR_UI_XianShiShenJiang_PHB_JiangLi_str_1,基础奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_2,额外奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_3,排行奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_4,积分排名:
STR_UI_XianShiShenJiang_PHB_JiangLi_str_5,当前积分:
STR_UI_XianShiShenJiang_PHB_JiangLi_str_6,999999积分额外奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_7,领取奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_8,当前排名:
STR_UI_XianShiShenJiang_PHB_JiangLi_str_9,当前积分:
STR_UI_XianShiShenJiang_PHB_JiangLi_str_10,领取奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_11,基础奖励
STR_UI_XianShiShenJiang_PHB_JiangLi_str_12,(未达成领取条件)
STR_UI_XianShiShenJiang_PHB_JiangLi_str_13,9999积分额外奖励
STR_UI_XiaoFeiPHB_str_0,诸神黄昏
STR_UI_XiaoFeiPHB_str_1,活动时间:
STR_UI_XiaoFeiPHB_str_2,01月10日00:00-01月12日23:59
STR_UI_XiaoFeiPHB_str_3,剩余时间:
STR_UI_XiaoFeiPHB_str_4,2天00:59
STR_UI_XiaoFeiPHB_str_5,距离
STR_UI_XiaoFeiPHB_str_6,神将司马懿
STR_UI_XiaoFeiPHB_str_7,来袭，还剩
STR_UI_XiaoFeiPHB_str_8,活动已结束
STR_UI_XiaoFeiPHB_str_9,99级
STR_UI_XiaoFeiPHB_str_10,虚空之泪
STR_UI_XiaoFeiPHB_str_11,【神】
STR_UI_XiaoFeiPHB_str_12,进攻等级:
STR_UI_XiaoFeiPHB_str_13,必掉奖励:
STR_UI_XiaoFeiPHB_str_14,稀有奖励:
STR_UI_XiaoFeiPHB_str_15,挑战
STR_UI_XiaoFeiPHB_str_16,跳过战斗
STR_UI_XiaoFeiPHB_str_17,愤怒的兔子
STR_UI_XiaoFeiPHB_str_18,造成伤害
STR_UI_XiaoFeiPHB_str_19,愤怒的兔子
STR_UI_XiaoFeiPHB_str_20,造成伤害
STR_UI_XiaoFeiPHB_str_21,愤怒的兔子
STR_UI_XiaoFeiPHB_str_22,造成伤害
STR_UI_XiaoFeiPHB_str_23,世界
STR_UI_XiaoFeiPHB_str_24,系统播报:
STR_UI_XiaoFeiPHB_str_25,愤怒的兔子
STR_UI_XiaoFeiPHB_str_26,对
STR_UI_XiaoFeiPHB_str_27,85级的神将司马懿
STR_UI_XiaoFeiPHB_str_28,造成伤害
STR_UI_XiaoFeiPHB_str_29,愤怒的兔子
STR_UI_XiaoFeiPHB_str_30,对
STR_UI_XiaoFeiPHB_str_31,神将司马懿
STR_UI_XiaoFeiPHB_str_32,造成伤害
STR_UI_XiaoFeiPHB_str_33,愤怒的兔子
STR_UI_XiaoFeiPHB_str_34,对
STR_UI_XiaoFeiPHB_str_35,神将司马懿
STR_UI_XiaoFeiPHB_str_36,造成伤害
STR_UI_XiaoFeiPHB_str_37,愤怒的兔子
STR_UI_XiaoFeiPHB_str_38,对
STR_UI_XiaoFeiPHB_str_39,8级的神将司马懿
STR_UI_XiaoFeiPHB_str_40,造成伤害
STR_UI_XiaoFeiPHB_str_41,服务器排名
STR_UI_XiaoFeiPHB_str_42,服务器的名字
STR_UI_XiaoFeiPHB_str_43,第10名
STR_UI_XiaoFeiPHB_str_44,服务器榜
STR_UI_XiaoFeiPHB_str_45,跨服个人排名
STR_UI_XiaoFeiPHB_str_46,个人
STR_UI_XiaoFeiPHB_str_47,第10名
STR_UI_XiaoFeiPHB_str_48,跨服榜
STR_UI_XiaoFeiPHB_str_49,累计积分:
STR_UI_XiaoFeiPHB_str_50,奖励
STR_UI_XiaoFeiPHB_str_51,(下阶奖励，还需3000)
STR_UI_XiaoFeiPHB_FWQB_str_0,S001-服务器的名字
STR_UI_XiaoFeiPHB_FWQB_str_1,本服排名
STR_UI_XiaoFeiPHB_FWQB_str_2,排名
STR_UI_XiaoFeiPHB_FWQB_str_3,服务器名
STR_UI_XiaoFeiPHB_FWQB_str_4,击杀次数
STR_UI_XiaoFeiPHB_FWQB_str_5,总积分
STR_UI_XiaoFeiPHB_FWQB_str_6,暂无服务器上榜
STR_UI_XiaoFeiPHB_FWQB_str_7,服务器榜
STR_UI_XiaoFeiPHB_FWQB_Item_str_0,S001-服务器的名字
STR_UI_XiaoFeiPHB_JiangLi_str_0,积分奖励
STR_UI_XiaoFeiPHB_JiangLi_str_1,限时商店
STR_UI_XiaoFeiPHB_JiangLi_str_2,排行奖励
STR_UI_XiaoFeiPHB_JiangLi_str_3,累计积分
STR_UI_XiaoFeiPHB_JiangLi_str_4,下阶奖励所需积分
STR_UI_XiaoFeiPHB_JiangLi_str_5,跨服排名
STR_UI_XiaoFeiPHB_JiangLi_str_6,当前累计积分:
STR_UI_XiaoFeiPHB_JiangLi_str_7,排行榜每5分钟刷新一次
STR_UI_XiaoFeiPHB_JiangLi_str_8,第200-500名
STR_UI_XiaoFeiPHB_JiangLi_str_9,达到30000积分可领取
STR_UI_XiaoFeiPHB_JiangLi_str_10,排名
STR_UI_XiaoFeiPHB_JiangLi_str_11,基础奖励
STR_UI_XiaoFeiPHB_JiangLi_str_12,额外奖励
STR_UI_XiaoFeiPHB_JiangLi_str_13,跨服排名:
STR_UI_XiaoFeiPHB_JiangLi_str_14,当前累计战功:
STR_UI_XiaoFeiPHB_JiangLi_str_15,领取奖励
STR_UI_XiaoFeiPHB_JiangLi_str_16,本期最终排名
STR_UI_XiaoFeiPHB_JiangLi_str_17,积分额外奖励
STR_UI_XiaoFeiPHB_JiangLi_str_18,(已达成)
STR_UI_XiaoFeiPHB_JiangLi_str_19,第   名
STR_UI_XiaoFeiPHB_JiangLi_str_20,奖
STR_UI_XiaoFeiPHB_JiangLi_str_21,励
STR_UI_XiaoFeiPHB_JiangLi_str_22,奖
STR_UI_XiaoFeiPHB_JiangLi_str_23,励
STR_UI_XiaoFeiPHB_JiangLi_str_24,奖励
STR_UI_XiaoFeiPHB_JiangLiJiFenItem_str_0,积分累计达到1000
STR_UI_XiaoFeiPHB_JiangLiJiFenItem_str_1,未达成
STR_UI_XiaoFeiPHB_JiangLiJiFenItem_str_2,领取
STR_UI_XiaoFeiPHB_JiangLiShopItem_str_0,道具的名字
STR_UI_XiaoFeiPHB_JiangLiShopItem_str_1,不限购
STR_UI_XiaoFeiPHB_JiangLiShopItem_str_2,次日刷新
STR_UI_XiaoFeiPHB_JiangLiShopItem_str_3,镇魂塔100层解锁
STR_UI_XiaoFeiPHB_KFPHB_str_0,排名
STR_UI_XiaoFeiPHB_KFPHB_str_1,玩家信息
STR_UI_XiaoFeiPHB_KFPHB_str_2,积分
STR_UI_XiaoFeiPHB_KFPHB_str_3,所在服务器
STR_UI_XiaoFeiPHB_KFPHB_str_4,我的排名:
STR_UI_XiaoFeiPHB_KFPHB_str_5,累计积分:
STR_UI_XiaoFeiPHB_KFPHB_str_6,排行奖励
STR_UI_XiaoFeiPHB_KFPHB_str_7,(**月**日 59:59)
STR_UI_XiaoFeiPHB_KFPHB_str_8,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_9,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_10,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_11,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_12,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_13,玩家的名字
STR_UI_XiaoFeiPHB_KFPHB_str_14,跨服排行
STR_UI_XinPianZhang_str_0,章节名字
STR_UI_XinPianZhang_str_1,31章-60章
STR_UI_XinPianZhang_str_2,点击任意位置继续
STR_UI_XiTongWanFa_str_0,领主宝典
STR_UI_XiTongWanFa_str_1,个人玩法
STR_UI_XiTongWanFa_str_2,召唤玩法
STR_UI_XiTongWanFa_str_3,商店刷新
STR_UI_XiTongWanFa_str_4,限时玩法
STR_UI_XiTongWanFa_str_5,王权争夺
STR_UI_XiTongWanFa_str_6,通关剧情6-9
STR_UI_XiTongWanFa_str_7,剩余次数：3
STR_UI_XiTongWanFa_str_8,米能水晶
STR_UI_XiTongWanFa_str_9,米能水晶
STR_UI_XiTongWanFa_str_10,米能水晶
STR_UI_XiTongWanFa_str_11,已完成
STR_UI_XiTongWanFa_str_12,王权争夺
STR_UI_XiTongWanFa_str_13,剩余次数：40
STR_UI_XiTongWanFa_str_14,已结束
STR_UI_XiTongWanFa_str_15,米能水晶
STR_UI_XiTongWanFa_str_16,米能水晶
STR_UI_XiTongWanFa_str_17,米能水晶
STR_UI_XiTongWanFa_str_18,通关剧情6-9
STR_UI_XiTongWanFa_str_19,今日目标
STR_UI_XuanZeDaQu_str_0,选择大区
STR_UI_XuanZeDaQu_str_1,100区 草船借箭
STR_UI_XuanZeDaQu_str_2,100区 草船借箭
STR_UI_XuanZeDaQu_str_3,100区 草船借箭
STR_UI_XuanZeDaQu_str_4,100区 草船借箭
STR_UI_XuanZeDaQu_str_5,100区 草船借箭
STR_UI_XuanZeDaQu_str_6,100区 草船借箭
STR_UI_XuanZeDaQu_str_7,100区 草船借箭
STR_UI_XuanZeDaQu_str_8,100区 草船借箭
STR_UI_XuanZeDaQu_str_9,100区 草船借箭
STR_UI_XuanZeDaQu_str_10,100区 草船借箭
STR_UI_XuanZeDaQu_str_11,推荐服务器
STR_UI_XuanZeDaQu_str_12,100区 草船借箭
STR_UI_XuanZeDaQu_str_13,100区 草船借箭
STR_UI_XuanZeDaQu_str_14,100区 草船借箭
STR_UI_XuanZeDaQu_str_15,100区 草船借箭
STR_UI_XuanZeDaQu_str_16,100区 草船借箭
STR_UI_XuanZeDaQu_str_17,100区 草船借箭
STR_UI_XuanZeDaQu_str_18,100区 草船借箭
STR_UI_XuanZeDaQu_str_19,100区 草船借箭
STR_UI_XuanZeDaQu_str_20,最近登录
STR_UI_XuanZeDaQu_str_21,1-10区
STR_UI_XuanZeDaQu_str_22,推荐服务器
STR_UI_XuanZeDaQu_str_23,100区 草船借箭
STR_UI_XuanZeZhenYing_4_str_0,随机也有简介..........?
STR_UI_XuanZeZhenYing_4_str_1,随机奖励
STR_UI_XuanZeZhenYing_4_str_2,随机
STR_UI_XuanZeZhenYing_4_str_3,圣赫利教廷
STR_UI_XuanZeZhenYing_4_str_4,国家简介..........
STR_UI_XuanZeZhenYing_4_str_5,狮鹫帝国
STR_UI_XuanZeZhenYing_4_str_6,国家简介..........
STR_UI_XuanZeZhenYing_4_str_7,泰拉尔联邦
STR_UI_XuanZeZhenYing_4_str_8,国家简介..........
STR_UI_XuanZeZhenYing_4_str_9,确认选择
STR_UI_YingLingHeCheng_str_0,英灵合成
STR_UI_YingLingHeCheng_str_1,战争英灵
STR_UI_YingLingHeCheng_str_2,英灵天赋
STR_UI_YingLingHeCheng_str_3,获得属性
STR_UI_YingLingHeCheng_str_4,属性名字:
STR_UI_YingLingHeCheng_str_5,属性名字:
STR_UI_YingLingHeCheng_str_6,属性名字:
STR_UI_YingLingHeCheng_str_7,属性名字:
STR_UI_YingLingHeCheng_str_8,属性名字:
STR_UI_YingLingHeCheng_str_9,属性名字:
STR_UI_YingLingHeCheng_str_10,属性名字:
STR_UI_YingLingHeCheng_str_11,属性名字:
STR_UI_YingLingHeCheng_str_12,获得天赋
STR_UI_YingLingHeCheng_str_13,属性名字:
STR_UI_YingLingHeCheng_str_14,物理
STR_UI_YingLingHeCheng_str_15,详情
STR_UI_YingLingHeCheng_str_16,需求条件
STR_UI_YingLingHeCheng_str_17,传说智慧
STR_UI_YingLingHeCheng_str_18,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_19,传说智慧
STR_UI_YingLingHeCheng_str_20,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_21,传说智慧
STR_UI_YingLingHeCheng_str_22,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_23,传说智慧
STR_UI_YingLingHeCheng_str_24,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_25,传说智慧
STR_UI_YingLingHeCheng_str_26,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_27,传说智慧
STR_UI_YingLingHeCheng_str_28,获得全为15级物理攻击
STR_UI_YingLingHeCheng_str_29,合成条件
STR_UI_YingLingHeCheng_str_30,合成英灵
STR_UI_YingLingHuYou_str_0,英灵天赋
STR_UI_YingLingHuYou_str_1,英灵护佑
STR_UI_YingLingHuYou_str_2,英灵转佑
STR_UI_YingLingHuYou_str_3,英灵融合
STR_UI_YingLingHuYou_str_4,水晶背包
STR_UI_YingLingHuYou_str_5,属性总览
STR_UI_YingLingHuYou_ShuiJing_str_0,英灵水晶
STR_UI_YingLingHuYou_ShuiJing_str_1,战马的名字
STR_UI_YingLingHuYou_ShuiJing_str_2,卸下
STR_UI_YingLingHuYou_ShuiJing_str_3,洗礼
STR_UI_YingLingHuYou_ShuiJing_str_4,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_5,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_6,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_7,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_8,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_9,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_10,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_11,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_12,基础属性
STR_UI_YingLingHuYou_ShuiJing_str_13,水晶技能
STR_UI_YingLingHuYou_ShuiJing_str_14,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_15,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_16,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_17,属性名字:
STR_UI_YingLingHuYou_ShuiJing_str_18,需要前3个相同的满级技能激活
STR_UI_YingLingHuYou_ShuXingZongLan_str_0,属性总览
STR_UI_YingLingHuYou_ShuXingZongLan_str_1,水晶总属性
STR_UI_YingLingHuYou_ShuXingZongLan_str_2,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_3,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_4,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_5,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_6,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_7,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_8,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_9,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_10,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_11,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_12,英灵总属性
STR_UI_YingLingHuYou_ShuXingZongLan_str_13,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_14,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_15,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_16,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_17,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_18,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_19,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_20,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_21,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_22,属性名字:
STR_UI_YingLingHuYou_ShuXingZongLan_str_23,确定
STR_UI_YingLingHuYou_TianFu_str_0,英灵天赋
STR_UI_YingLingHuYou_TianFu_str_1,确定
STR_UI_YingLingHuYou_TianFu_str_2,1阶开启
STR_UI_YingLingHuYou_TianFu_str_3,穿刺伤害:
STR_UI_YingLingHuYou_TianFu_str_4,1阶开启
STR_UI_YingLingHuYou_TianFu_str_5,穿刺伤害:
STR_UI_YingLingHuYou_TianFu_str_6,1阶开启
STR_UI_YingLingHuYou_TianFu_str_7,穿刺伤害:
STR_UI_YingLingHuYou_TianFu_str_8,1阶开启
STR_UI_YingLingHuYou_TianFu_str_9,穿刺伤害:
STR_UI_YingLingHuYou_TianFu_str_10,1阶开启
STR_UI_YingLingHuYou_TianFu_str_11,穿刺伤害:
STR_UI_YingLingHuYou_TianFu_str_12,1阶开启
STR_UI_YingLingHuYou_TianFu_str_13,穿刺伤害:
STR_UI_YingLingHuYou_XiLian_str_0,洗 礼
STR_UI_YingLingHuYou_XiLian_str_1,请选择水晶
STR_UI_YingLingHuYou_XiLian_str_2,飞升之铠
STR_UI_YingLingHuYou_XiLian_str_3,技能全为15级物理攻击
STR_UI_YingLingHuYou_XiLian_str_4,水晶技能
STR_UI_YingLingHuYou_XiLian_str_5,隐藏技能
STR_UI_YingLingHuYou_XiLian_str_6,选择洗练道具
STR_UI_YingLingHuYou_XiLian_str_7,洗礼
STR_UI_YingLingHuYou_XiLian_str_8,技能名字
STR_UI_YingLingHuYou_XiLian_str_9,1级
STR_UI_YingLingHuYou_XiLian_str_10,技能名字
STR_UI_YingLingHuYou_XiLian_str_11,1级
STR_UI_YingLingHuYou_XiLian_str_12,技能名字
STR_UI_YingLingHuYou_XiLian_str_13,1级
STR_UI_YingLingHuYou_XiLian_str_14,技能名字
STR_UI_YingLingHuYou_XiLian_str_15,1级
STR_UI_YingLingHuYou_XiLian_str_16,相同满级水晶技能可激活
STR_UI_YingLingHuYou_XiLian_str_17,单次洗练价格：
STR_UI_YingLingHuYou_XiLian_str_18,一键洗练
STR_UI_YingLingHuYou_XiLian_str_19,(出隐藏技能停止)
STR_UI_YingLingHuYou_XuanZe_str_0,基础属性
STR_UI_YingLingHuYou_XuanZe_str_1,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_2,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_3,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_4,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_5,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_6,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_7,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_8,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_9,1阶
STR_UI_YingLingHuYou_XuanZe_str_10,战争·英灵
STR_UI_YingLingHuYou_XuanZe_str_11,基础属性
STR_UI_YingLingHuYou_XuanZe_str_12,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_13,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_14,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_15,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_16,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_17,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_18,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_19,属性名字:
STR_UI_YingLingHuYou_XuanZe_str_20,1阶
STR_UI_YingLingHuYou_XuanZe_str_21,战争·英灵
STR_UI_YingLingHuYou_YingLingZhuanYou_str_0,英灵转佑
STR_UI_YingLingHuYou_YingLingZhuanYou_str_1,1阶
STR_UI_YingLingHuYou_YingLingZhuanYou_str_2,战争英灵
STR_UI_YingLingHuYou_YingLingZhuanYou_str_3,获得属性
STR_UI_YingLingHuYou_YingLingZhuanYou_str_4,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_5,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_6,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_7,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_8,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_9,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_10,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_11,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_12,获得属性
STR_UI_YingLingHuYou_YingLingZhuanYou_str_13,点击+号选择想要转换的英灵
STR_UI_YingLingHuYou_YingLingZhuanYou_str_14,1阶
STR_UI_YingLingHuYou_YingLingZhuanYou_str_15,战争英灵
STR_UI_YingLingHuYou_YingLingZhuanYou_str_16,获得属性
STR_UI_YingLingHuYou_YingLingZhuanYou_str_17,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_18,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_19,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_20,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_21,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_22,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_23,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_24,属性名字:
STR_UI_YingLingHuYou_YingLingZhuanYou_str_25,转佑
STR_UI_YingLingHuYou_YingLingZongLan_str_0,英灵总览
STR_UI_YingLingHuYou_YingLingZongLan_str_1,英灵总属性
STR_UI_YingLingHuYou_YingLingZongLan_str_2,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_3,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_4,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_5,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_6,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_7,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_8,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_9,属性名字:
STR_UI_YingLingHuYou_YingLingZongLan_str_10,1阶
STR_UI_YingLingHuYou_YingLingZongLan_str_11,水晶名
STR_UI_YingLingHuYou_YingLingZongLan_str_12,卸下
STR_UI_YingLingHuYou_ZhuangBei_str_0,英灵选择
STR_UI_YingLingHuYou_ZhuangBei_str_1,1阶
STR_UI_YingLingHuYou_ZhuangBei_str_2,水晶名
STR_UI_YingLingHuYou_ZhuangBei_str_3,星级:
STR_UI_YingLingHuYou_ZhuangBei_str_4,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_5,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_6,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_7,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_8,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_9,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_10,基础属性
STR_UI_YingLingHuYou_ZhuangBei_str_11,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_12,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_13,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_14,15级(满级)
STR_UI_YingLingHuYou_ZhuangBei_str_15,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_16,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_17,属性名字:
STR_UI_YingLingHuYou_ZhuangBei_str_18,水晶技能
STR_UI_YingLingHuYou_ZhuangBei_str_19,需要前3个相同的满级技能激活
STR_UI_YingLingHuYou_ZhuangBei_str_20,装备
STR_UI_YingLingHuYou_ZhuangBei_str_21,水晶获取
STR_UI_YingLingHuYou_ZhuangBei_str_22,查看天赋
STR_UI_YingLingHuYou_ZhuangBei_str_23,暂无此类物品
STR_UI_YingXiong_str_0,等级:
STR_UI_YingXiong_str_1,神格
STR_UI_YingXiong_str_2,激活所有星格可开启升星
STR_UI_YingXiong_str_3,一键升星
STR_UI_YingXiong_str_4,精英
STR_UI_YingXiong_str_5,英雄的名字
STR_UI_YingXiong_str_6,英雄小名
STR_UI_YingXiong_str_7,远程
STR_UI_YingXiong_str_8,远程
STR_UI_YingXiong_str_9,远程
STR_UI_YingXiong_str_10,出战
STR_UI_YingXiong_str_11,升星
STR_UI_YingXiong_str_12,技能
STR_UI_YingXiong_str_13,宿命
STR_UI_YingXiong_str_14,神格
STR_UI_YingXiongHuoDe2_str_0,点击任意位置继续游戏
STR_UI_YingXiongHuoDe2_str_1,武将名
STR_UI_YingXiongLieBiao_str_0,英雄列表
STR_UI_YingXiongLieBiao_str_1,全部
STR_UI_YingXiongLieBiao_str_2,物理
STR_UI_YingXiongLieBiao_str_3,魔法
STR_UI_YingXiongLieBiao_str_4,神术
STR_UI_YingXiongLieBiao_str_5,英雄天赋
STR_UI_YingXiongLieBiao_str_6,武将名六个字
STR_UI_YingXiongXiangQing_str_0,英雄详情
STR_UI_YingXiongXiangQing_str_1,英雄名字
STR_UI_YingXiongXiangQing_str_2,种族?
STR_UI_YingXiongXiangQing_str_3,英雄名字
STR_UI_YingXiongXiangQing_str_4,近战
STR_UI_YingXiongXiangQing_str_5,近战
STR_UI_YingXiongXiangQing_str_6,近战
STR_UI_YingXiongXiangQing_str_7,属 性
STR_UI_YingXiongXiangQing_str_8,属性名字
STR_UI_YingXiongXiangQing_str_9,属性名字
STR_UI_YingXiongXiangQing_str_10,属性描述
STR_UI_YingXiong_HuoQu_str_0,生存能力
STR_UI_YingXiong_HuoQu_str_1,生存能力
STR_UI_YingXiong_HuoQu_str_2,生存能力
STR_UI_YingXiong_HuoQu_str_3,技能名
STR_UI_YingXiong_HuoQu_str_4,技能名
STR_UI_YingXiong_HuoQu_str_5,前排单体输出
STR_UI_YingXiong_HuoQu_str_6,英雄名
STR_UI_YingXiong_HuoQu_str_7,英雄小名
STR_UI_YingXiong_HuoQu_str_8,怒气技能
STR_UI_YingXiong_HuoQu_str_9,前往获取
STR_UI_YingXiong_HuoQu_str_10,召唤需要
STR_UI_YingXiong_HuoQu_str_11,被动
STR_UI_YingXiong_HuoQu_str_12,神格
STR_UI_YingXiong_Skill_str_0,特殊技能
STR_UI_YingXiong_Skill_str_1,怒气技能
STR_UI_YingXiong_Skill_str_2,神格技能
STR_UI_YingXiong_Skill_str_3,被动
STR_UI_YingXiong_Skill_str_4,技能名
STR_UI_YingXiong_Skill_str_5,技能名
STR_UI_YingXiong_Skill_str_6,解锁条件
STR_UI_YingXiong_Skill_str_7,被动
STR_UI_YingXiong_Skill_str_8,技能名
STR_UI_YingXiong_Skill_str_9,技能描述有三行字.............技有三行字...有三行字...有三行字...能描述有三行字.............技能描述有三行字.............
STR_UI_YingXiong_Skill_str_10,解锁条件
