monsterid,name,level,camp,type,heroattackcycle,soldier,soldierattackcycle,cablerange,ragevalue,heromodel,soldiermodel,herobuff,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10
8200020,觅血屠夫,80,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,2000000000,7,640000,8,0,9,960000,10,0,29,960000,30,0,0,0
4310101,海洋之狼,30,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4310102,圣殿先锋,30,1,1,2006,52010101,2006,15000,800,2006,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4310201,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4310202,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4310301,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4310302,狂暴利刃,30,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4310401,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310402,元素之女,30,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310501,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310502,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310601,北岭之弓,30,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310602,精灵妖狐,30,4,1,2004,52010102,2004,15000,800,2004,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310701,烈火精灵,30,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310702,风暴之眼,30,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310801,唤魂妖姬,30,6,1,1008,52010103,1008,15000,600,1008,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310802,灾祸使者,30,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4310901,圣殿先锋,30,1,1,2006,52010101,2006,15000,800,2006,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4310902,狂暴利刃,30,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4311001,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4320101,破誓者,30,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320102,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320103,圣殿先锋,30,1,1,2006,52010101,2006,15000,800,2006,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4320201,雷霆之王,30,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320202,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320203,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4320301,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4320302,北岭之弓,30,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320303,狂暴利刃,30,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4320401,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320402,冰晶之心,30,1,1,4011,52010103,4011,15000,800,4011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320403,元素之女,30,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320501,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320502,魅魔女王,30,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320503,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320601,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320602,荒漠可汗,30,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4320603,精灵妖狐,30,4,1,2004,52010102,2004,15000,800,2004,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320701,破誓者,30,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320702,冰晶之心,30,1,1,4011,52010103,4011,15000,800,4011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320703,风暴之眼,30,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320801,雷霆之王,30,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320802,魅魔女王,30,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320803,灾祸使者,30,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4320901,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4320902,荒漠可汗,30,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4320903,狂暴利刃,30,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4321001,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4321002,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4330101,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330102,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330103,冰晶之心,30,1,1,4011,52010103,4011,15000,800,4011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330104,刀魂,30,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4330201,教廷圣女,30,1,1,2011,52010103,2011,15000,800,2011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330202,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330203,魅魔女王,30,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330204,暮光骑士,30,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330301,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330302,北岭之弓,30,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330303,荒漠可汗,30,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4330304,夺灵者,30,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330401,破誓者,30,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330402,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330403,冰晶之心,30,1,1,4011,52010103,4011,15000,800,4011,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330404,众神之剑,30,1,1,2002,52010101,2002,15000,800,2002,52010101,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330501,雷霆之王,30,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330502,破誓者,30,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330503,魅魔女王,30,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330504,收割者,30,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330601,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330602,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330603,荒漠可汗,30,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4330604,灵翼刺客,30,4,1,1010,52010101,1010,15000,800,1010,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4330701,破誓者,30,1,1,1004,52010103,1004,15000,800,1004,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330702,恶魔之拥,30,1,1,3010,52010102,3010,15000,800,3010,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330703,灵界大帝,30,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330704,复仇天使,30,1,1,1003,52010103,1003,15000,800,1003,52010103,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330801,雷霆之王,30,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330802,黑羽之箭,30,4,1,3002,52010102,3002,15000,800,3002,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330803,海洋之狼,30,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4330804,女伯爵,30,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330901,仲裁官,30,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,310950,7,1729,8,460,9,1800,10,1318,29,1143,30,57,0,0
4330902,北岭之弓,30,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330903,风暴之眼,30,1,1,2008,52010103,2008,15000,800,2008,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4330904,海洋之狼,30,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,253380,7,1739,8,383,9,1807,10,1098,29,1157,30,47,0,0
4331001,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4331002,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4331003,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4300001,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4300002,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4300003,斯卡尔,30,1,2,5007,52010102,5007,25000,800,5007,52010102,0,0,200,200,60,0,11,20000,12,90,6,844600,7,1780,8,383,9,1836,10,1098,29,1216,30,47,0,0
4110101,圣殿先锋,16,1,1,2006,52010101,2006,15000,800,2006,52010101,0,0,200,130,60,70,11,20000,12,90,6,26625,7,72,8,39,9,110,10,124,29,171,30,7,0,0
4110201,骸骨猎手,17,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,14062,7,73,8,19,9,111,10,62,29,173,30,3,0,0
4110301,恶灵,18,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,28162,7,169,8,39,9,245,10,109,29,178,30,9,0,0
4110401,吸血男爵,19,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,72540,7,293,8,134,9,431,10,380,29,371,30,32,0,0
4110501,圣殿先锋,20,1,1,2006,52010101,2006,15000,800,2006,52010101,0,0,200,130,60,70,11,20000,12,90,6,100650,7,329,8,149,9,481,10,415,29,373,30,36,0,0
4110502,仲裁官,21,1,1,1002,52010101,1002,15000,800,1002,52010101,0,0,200,130,60,70,11,20000,12,90,6,110700,7,364,8,163,9,531,10,451,29,374,30,41,0,0
4110503,精灵妖狐,22,4,1,2004,52010102,2004,15000,800,2004,52010102,0,0,200,130,60,70,11,20000,12,90,6,120600,7,539,8,126,9,800,10,361,29,718,30,30,0,0
4110504,凤凰之心,23,1,1,3004,52010103,3004,15000,800,3004,52010103,0,0,200,130,60,70,11,20000,12,90,6,127650,7,574,8,134,9,851,10,379,29,720,30,33,0,0
4110505,元素之女,24,1,1,4010,52010103,4010,15000,800,4010,52010103,0,0,200,130,60,70,11,20000,12,90,6,134700,7,610,8,141,9,901,10,397,29,722,30,38,0,0
4110601,阿克曼尼,25,1,2,5001,52010102,5001,25000,800,5001,52010102,0,0,200,200,60,0,11,20000,12,90,6,541400,7,661,8,246,9,950,10,686,29,740,30,67,0,0
4120101,近卫军,26,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,162660,7,653,8,301,9,954,10,837,29,709,30,82,0,0
4120201,神射手,27,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,109462,7,676,8,153,9,981,10,425,29,723,30,42,0,0
4120301,大法师,28,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,111562,7,690,8,156,9,1000,10,432,29,723,30,43,0,0
4120401,圣堂武士,29,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,172260,7,695,8,319,9,1014,10,880,29,711,30,87,0,0
4120501,熔岩斗士,30,1,1,2010,52010101,2010,15000,800,2010,52010101,0,0,200,130,60,70,11,20000,12,90,6,250260,7,957,8,379,9,1405,10,1086,29,1289,30,101,0,0
4120502,星界猎人,31,1,1,4001,52010101,4001,15000,800,4001,52010101,0,0,200,130,60,70,11,20000,12,90,6,253500,7,971,8,384,9,1426,10,1098,29,1290,30,103,0,0
4120503,北岭之弓,32,1,1,3012,52010102,3012,15000,800,3012,52010102,0,0,200,130,60,70,11,20000,12,90,6,221750,7,978,8,233,9,1453,10,666,29,1306,30,62,0,0
4120504,部族贤者,33,5,1,3006,52010103,3006,15000,800,3006,52010103,0,0,200,130,60,70,11,20000,12,90,6,218800,7,1729,8,230,9,1818,10,659,29,1179,30,28,0,0
4120505,灾祸使者,34,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,221650,7,1743,8,233,9,1838,10,666,29,1180,30,29,0,0
4120601,格里芬,35,1,2,5002,52010102,5002,25000,800,5002,52010102,0,0,200,200,60,0,11,20000,12,90,6,1436600,7,3066,8,653,9,3158,10,1873,29,2139,30,79,0,0
4130101,绞杀者,36,5,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,428040,7,3000,8,792,9,3126,10,2270,29,2015,30,97,0,0
4130201,狂魔,37,5,1,110211,52020202,1102,15000,0,1102,52020202,0,0,200,100,60,70,11,20000,12,90,6,432900,7,3022,8,801,9,3156,10,2291,29,2016,30,100,0,0
4130301,邪术师,38,5,1,110310,52020203,1103,15000,0,1103,52020203,0,0,200,100,60,70,11,20000,12,90,6,441000,7,3086,8,816,9,3247,10,2328,29,2077,30,105,0,0
4130401,冥河领主,39,5,1,110411,52020204,1104,15000,0,1104,52020204,0,0,200,100,60,70,11,20000,12,90,6,617220,7,4616,8,1142,9,4686,10,3351,29,3441,30,111,0,0
4130501,灵翼刺客,40,4,1,1010,52010101,1010,15000,800,1010,52010101,0,0,200,130,60,70,11,20000,12,90,6,641940,7,4772,8,972,9,4887,10,2841,29,3633,30,98,0,0
4130502,女伯爵,41,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,566650,7,4886,8,596,9,5116,10,1735,29,3862,30,63,0,0
4130503,仙林女神,42,4,1,4008,52010103,4008,15000,800,4008,52010103,0,0,200,130,60,70,11,20000,12,90,6,588300,7,5165,8,619,9,5515,10,1790,29,4234,30,70,0,0
4130504,烈火精灵,43,1,1,3011,52010103,3011,15000,800,3011,52010103,0,0,200,130,60,70,11,20000,12,90,6,608750,7,5427,8,640,9,5888,10,1842,29,4578,30,76,0,0
4130505,影之牙,44,4,1,1011,52010101,1011,15000,800,1011,52010101,0,0,200,130,60,70,11,20000,12,90,6,622500,7,5590,8,655,9,6120,10,1877,29,4782,30,80,0,0
4130601,曼提柯尔,45,1,2,5003,52010102,5003,25000,800,5003,52010102,0,0,200,200,60,0,11,20000,12,90,6,2471200,7,5960,8,1123,9,6488,10,3203,29,5176,30,144,0,0
4140101,林仙,46,4,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,744420,7,5985,8,1378,9,6628,10,3917,29,5179,30,181,0,0
4140201,花仙,47,4,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,1017180,7,8391,8,1883,9,8918,10,5497,29,7368,30,193,0,0
4140301,精灵游侠,48,4,1,110211,52020202,1102,15000,0,1102,52020202,0,0,200,100,60,70,11,20000,12,90,6,1392360,7,11187,8,2578,9,11941,10,7473,29,9501,30,284,0,0
4140401,大德鲁伊,49,4,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,1450800,7,11886,8,2686,9,12932,10,7732,29,10450,30,317,0,0
4140501,觅血屠夫,50,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,1498620,7,12150,8,2270,9,13263,10,6520,29,10777,30,273,0,0
4140502,雷霆之王,51,3,1,4002,52010101,4002,15000,800,4002,52010101,0,0,200,130,60,70,11,20000,12,90,6,1319650,7,12401,8,1389,9,13773,10,3976,29,11308,30,172,0,0
4140503,夺灵者,52,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,1901700,7,12611,8,2817,9,13960,10,8047,29,11336,30,355,0,0
4140504,通灵师,53,6,1,2003,52010103,2003,15000,800,2003,52010103,0,0,200,130,60,70,11,20000,12,90,6,1760450,7,13107,8,1853,9,19093,10,4151,29,22748,30,558,0,0
4140505,唤魂妖姬,54,6,1,1008,52010103,1008,15000,600,1008,52010103,0,0,200,130,60,70,11,20000,12,90,6,2258400,7,16419,8,2377,9,23990,10,5324,29,30118,30,717,0,0
4140601,客迈拉,55,1,2,5004,52010102,5004,25000,800,5004,52010102,0,0,200,200,60,0,11,20000,12,90,6,8832000,7,17351,8,4014,9,24725,10,8999,29,31006,30,1211,0,0
4150101,堡垒卫士,56,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,2713920,7,18200,8,5025,9,26325,10,11298,29,32164,30,1515,0,0
4150201,狙击手,57,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,1828200,7,19111,8,2565,9,27456,10,5776,29,33411,30,773,0,0
4150301,精锐战熊,58,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,3845700,7,25179,8,7121,9,36443,10,16071,29,44731,30,2147,0,0
4150401,地神兵,59,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,2841225,7,28266,8,3987,9,40680,10,8991,29,51129,30,1202,0,0
4150501,灵界大帝,60,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,5416650,7,28147,8,8024,9,40770,10,18101,29,50882,30,2418,0,0
4150502,碎颅者,61,1,1,4004,52010101,4004,15000,800,4004,52010101,0,0,200,130,60,70,11,20000,12,90,6,5449575,7,28395,8,8073,9,41122,10,18218,29,51165,30,2433,0,0
4150503,刀魂,62,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,5675460,7,35635,8,8599,9,51545,10,19362,29,67057,30,2592,0,0
