skillid,heroname,staropen,learnlv,maxlv,skillname,type,skilldescription,skillvaluetype1,skillcount1,skilladdvalue1,skillvaluetype2,skillcount2,skilladdvalue2,skillvaluetype3,skillcount3,skilladdvalue3,skillvaluetype4,skillcount4,skilladdvalue4,skilltype,attackbefore,attackafter,skillrange,skillscope,skillscope2,skillobject,skillenergy,bufftype1,buffpro1,buffproadd1,bufftype2,buffpro2,buffproadd2,bufftype3,buffpro3,buffproadd3,luaname,skillicon,cd,blacktime,lighteffect,storageeffect,storageturn,tipsdescription,lvupword,tips1,lvup1,tips2,lvup2,fightingnum,awaken1,awakennum1,awaken2,awakennum2,arenaeffect,qualityopen,skillformation,skillimmune,skilltarget,targetnum,skillmode,skillenergy1,skillmax,skillapplication,skillatkpattern,sound,showpanel
500001,弓,1,0,0,普通攻击,弓兵,用近战攻击力普通攻击,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,62,0,0,0,0,0,0,0,0,0,a500001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500002,骑,1,0,0,普通攻击,骑兵,用近战攻击力普通攻击,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,0,800,200,0,0,1,62,0,0,0,0,0,0,0,0,0,a500002,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500003,步,1,0,0,普通攻击,步兵,用近战攻击力普通攻击,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,0,800,200,0,0,1,62,0,0,0,0,0,0,0,0,0,a500003,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
510001,长弓,1,0,0,普通攻击,弓兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,3000,0,0,1,100,0,0,0,0,0,0,0,0,0,a510001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
510002,短弓,1,0,0,普通攻击,弓兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1300,0,0,1,100,0,0,0,0,0,0,0,0,0,a510002,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
520001,重骑,1,0,0,普通攻击,骑兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,50,0,0,1,100,0,0,0,0,0,0,0,0,0,a520001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Ranger_att,0
520002,弓骑,1,0,0,普通攻击,骑兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,3000,0,0,1,100,0,0,0,0,0,0,0,0,0,a520002,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
530001,盾,1,0,0,普通攻击,步兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,100,0,0,1,100,0,0,0,0,0,0,0,0,0,a530001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Infantry_att,0
530003,枪兵,1,0,0,普通攻击,步兵,用近战攻击力普通攻击(武将专用),1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1300,0,0,1,100,0,0,0,0,0,0,0,0,0,a530003,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Infantry_att,0
510011,长弓,1,0,0,普通攻击,弓兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,3000,0,0,1,100,0,0,0,0,0,0,0,0,0,a510011,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
510012,短弓,1,0,0,普通攻击,弓兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1300,0,0,1,100,0,0,0,0,0,0,0,0,0,a510012,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
520021,重骑,1,0,0,普通攻击,骑兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,250,0,0,1,100,0,0,0,0,0,0,0,0,0,a520021,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Ranger_att,0
520022,弓骑,1,0,0,普通攻击,骑兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,3000,0,0,1,100,0,0,0,0,0,0,0,0,0,a520022,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Archer_att,0
530031,盾兵,1,0,0,普通攻击,步兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,250,0,0,1,100,0,0,0,0,0,0,0,0,0,a530031,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Infantry_att,0
530033,枪兵,1,0,0,普通攻击,步兵,"用远程攻击力普通攻击,造成远程伤害(武将专用)",1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,1300,0,0,1,100,0,0,0,0,0,0,0,0,0,a530033,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,Weapon_Army/Infantry_att,0
511001,弓,1,0,0,手动小技能,弓兵,用近战攻击力普通攻击(武将专用),1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a511001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
522002,骑,1,0,0,手动小技能,骑兵,用近战攻击力普通攻击(武将专用),1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a522002,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
533003,步,1,0,0,手动小技能,步兵,用近战攻击力普通攻击(武将专用),1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a533003,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
511011,弓,1,0,0,手动小技能,弓兵,"用近战攻击力普通攻击,造成远程伤害(武将专用)",1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a511011,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
522022,骑,1,0,0,手动小技能,骑兵,"用近战攻击力普通攻击,造成远程伤害(武将专用)",1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a522022,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
533033,步,1,0,0,手动小技能,步兵,"用近战攻击力普通攻击,造成远程伤害(武将专用)",1001,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2000,0,0,1,180,0,0,0,0,0,0,0,0,0,a533033,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1301041,孙尚香(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,200402,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1302041,蔡文姬(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,200504,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1303041,汉献帝(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,101001,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1304041,大乔(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,100702,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1305041,小乔(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,100903,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1306041,貂蝉(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,400204,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1307041,甄姬(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,300104,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
1308041,祝融(后宫),1,1,0,,远程技能,"暂未开放,敬请期待",9,500,30,0,0,0,0,0,0,0,0,0,4,350,800,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,h130104,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,500,30,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500004,盾,1,0,0,普通攻击,盾兵,用近战攻击力普通攻击,1001,-3000,0,0,0,0,0,0,0,0,0,0,0,0,800,300,0,0,1,62,0,0,0,0,0,0,0,0,0,a500004,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500005,飞斧,1,0,0,普通攻击,飞斧兵,用近战攻击力普通攻击,1001,-3000,0,0,0,0,0,0,0,0,0,0,0,0,800,600,0,0,1,62,0,0,0,0,0,0,0,0,0,a500005,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
600001,城门,1,0,0,普通攻击,近战技能,用近战攻击力攻击所有敌方,1001,-8000,0,0,0,0,0,0,0,0,0,0,3,500,800,700,0,0,1,62,0,0,0,0,0,0,0,0,0,a600001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
600002,城门,1,0,0,普通攻击,近战技能,用近战攻击力随机攻击一名敌方,1001,-5000,0,0,0,0,0,0,0,0,0,0,3,500,800,700,0,0,1,62,0,0,0,0,0,0,0,0,0,a600002,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500011,弓兵大招,1,0,0,普通攻击,近战技能,对当前目标造成近战伤害,1001,0,0,0,0,0,0,0,0,0,0,0,3,500,800,1000,0,0,1,62,0,0,0,0,0,0,0,0,0,a500011,1,0,0,191,194,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500012,骑兵大招,1,0,0,普通攻击,近战技能,对当前目标造成近战伤害,1001,0,0,0,0,0,0,0,0,0,0,0,3,500,800,300,0,0,1,62,0,0,0,0,0,0,0,0,0,a500012,1,0,0,191,194,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
500013,步兵大招,1,0,0,普通攻击,近战技能,对周围目标造成近战伤害,1001,0,0,0,0,0,0,0,0,0,0,0,3,500,800,300,0,0,1,62,0,0,0,0,0,0,0,0,0,a500013,1,0,0,191,194,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
800001,藤甲兵,1,0,0,减速攻击,近战技能,"攻击时造成伤害并且附带减速效果,持续8秒",7,50,10,0,0,0,0,0,0,0,0,0,3,0,800,600,0,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800002,虎贲义从,1,0,0,单体晕眩,近战技能,"晕眩单体目标并且造成伤害,晕眩持续3秒",7,50,10,0,0,0,0,0,0,0,0,0,3,0,800,600,0,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800003,禁卫军,1,0,0,单体盾,近战技能,"给自身一个吸收所有伤害的护盾,持续8秒",0,0,0,0,0,0,0,0,0,0,0,0,3,0,800,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800004,医疗兵,1,0,0,单体治疗,远程技能,瞬间回复友方单个单位生命值,1002,40,12,1003,2000,0,0,0,0,0,0,0,4,0,800,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800005,蛮人,1,0,0,单体投毒,远程技能,向目标单体释放一个持续损失生命值的效果,0,0,0,0,0,0,0,0,0,0,0,0,4,0,800,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800006,召唤兵,1,0,0,召唤军团,远程技能,召唤两个NPC前来助阵,0,0,0,0,0,0,0,0,0,0,0,0,4,0,800,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800007,宿卫虎骑,1,0,0,溅射攻击,近战技能,"攻击当前目标,溅射目标周围500码范围内所有敌方目标,造成100%伤害",7,50,10,0,0,0,0,0,0,0,0,0,3,0,800,300,1000,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800008,异士,1,0,0,增加攻击,远程技能,给友方随机单位增加一个攻击BUFF,0,0,0,0,0,0,0,0,0,0,0,0,4,0,800,1000,0,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800009,夜叉行,1,0,0,多重箭,近战技能,远程攻击前方区域所有目标,7,50,10,0,0,0,0,0,0,0,0,0,3,0,800,1100,1100,0,1,100,0,0,0,0,0,0,0,0,0,0,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800010,医疗兵,1,0,0,单体治疗,远程技能,给血最少的己方单位回复生命值(绝对值最少),1002,20,7,1003,3000,0,0,0,0,0,0,0,4,250,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,a800010,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,atk/xbjx,0
800011,减速,1,0,0,单体攻击,近战技能,"对目标造成伤害,并且减少攻速和移动速度,持续3秒",0,0,0,0,0,0,0,0,0,0,0,0,3,0,800,1000,0,0,1,0,10059,10000,0,0,0,0,0,0,0,a800011,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800012,击晕3秒,1,0,0,单体攻击,近战技能,"晕眩当前敌方目标,持续3秒",0,0,0,0,0,0,0,0,0,0,0,0,3,1000,0,300,0,0,1,0,10060,10000,0,0,0,0,0,0,0,a800012,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800013,击晕1秒,1,0,0,单体攻击,近战技能,"晕眩当前敌方目标,持续1秒",0,0,0,0,0,0,0,0,0,0,0,0,3,1000,0,300,0,0,1,0,10061,10000,0,0,0,0,0,0,0,a800013,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800014,伤害1,1,0,0,单体攻击,近战技能,对目标造成150%近战伤害(读秒时间短),107,5000,0,0,0,0,0,0,0,0,0,0,3,500,0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,a800014,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800015,伤害2,1,0,0,单体攻击,近战技能,远程对单体目标造成250%近战伤害(读秒时间长),107,15000,0,0,0,0,0,0,0,0,0,0,3,1500,0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,a800015,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800016,伤害3,1,0,0,单体攻击,近战技能,对单体目标造成200%近战伤害(读秒时间中等),107,10000,0,0,0,0,0,0,0,0,0,0,3,1000,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,a800016,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800017,伤害4,1,0,0,单体攻击,近战技能,对目标造成250%近战伤害(读秒时间长),107,15000,0,0,0,0,0,0,0,0,0,0,3,1500,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,a800017,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800018,范围伤害1,1,0,0,范围攻击,近战技能,对周围目标造成300%近战伤害(释放时间中等),107,20000,0,0,0,0,0,0,0,0,0,0,3,1000,0,300,700,0,1,0,0,0,0,0,0,0,0,0,0,a800018,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800019,范围伤害2,1,0,0,范围攻击,近战技能,对周围目标造成150%近战伤害(释放时间短),107,5000,0,0,0,0,0,0,0,0,0,0,3,500,0,300,700,0,1,0,0,0,0,0,0,0,0,0,0,a800019,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800020,范围伤害3,1,0,0,范围攻击,近战技能,对周围目标造成600%近战伤害(释放时间长),107,50000,0,0,0,0,0,0,0,0,0,0,3,1500,0,300,700,0,1,0,0,0,0,0,0,0,0,0,0,a800020,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800021,战嚎1,1,0,0,群体BUFF,远程技能,"增加己方全队攻击,防御,攻击速度,移动速度(少量)长持续时间",0,0,0,0,0,0,0,0,0,0,0,0,4,500,0,0,3000,0,1,0,30050,10000,0,0,0,0,0,0,0,a800021,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800022,战嚎2,1,0,0,群体BUFF,远程技能,"增加己方全队攻击,防御,攻击速度,移动速度(中量)中等持续时间",0,0,0,0,0,0,0,0,0,0,0,0,4,500,0,0,3000,0,1,0,30051,10000,0,0,0,0,0,0,0,a800022,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800023,战嚎3,1,0,0,群体BUFF,远程技能,"增加己方全队攻击,防御,攻击速度,移动速度(大量)持续时间短",0,0,0,0,0,0,0,0,0,0,0,0,4,500,0,0,3000,0,1,0,30052,10000,0,0,0,0,0,0,0,a800023,400604,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800024,召唤1,1,0,0,召唤,近战技能,召唤弓箭手,0,0,0,0,0,0,0,0,0,0,0,0,3,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a800024,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800025,召唤2,1,0,0,召唤,近战技能,召唤象兵(无模型),0,0,0,0,0,0,0,0,0,0,0,0,3,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a800025,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800026,嘲讽1,1,0,0,嘲讽,近战技能,嘲讽周围单位攻击自己(大招),0,0,0,0,0,0,0,0,0,0,0,0,3,500,0,300,700,0,1,0,10065,10000,0,0,0,0,0,0,0,a800026,400604,0,0,0,3333,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800027,枪兵(克制),1,0,0,单体攻击,近战技能,"优先攻击枪兵的克制兵种,并且增加克制伤害比例10％",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800028,弓兵(克制),1,0,0,单体攻击,近战技能,"优先攻击弓兵的克制兵种,并且增加克制伤害比例10％",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800029,骑兵(克制),1,0,0,单体攻击,近战技能,"优先攻击骑兵的克制兵种,并且增加克制伤害比例10％",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800030,医疗兵,1,0,0,单体治疗,远程技能,给血最少的己方单位回复生命值(百分比最少),1002,20,7,1003,3000,0,0,0,0,0,0,0,4,250,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,a800030,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
800031,医疗兵,1,0,0,单体治疗,远程技能,给血最少的己方单位回复生命值(百分比最少),1002,5,2,1003,3000,0,0,0,0,0,0,0,4,250,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,a800030,0,0,0,0,0,0,提高%.0f点伤害,伤害+%.2f,100,10,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
500006,弓不涨怒气版,1,0,0,普通攻击,弓兵,用近战攻击力普通攻击,107,-5000,0,0,0,0,0,0,0,0,0,0,0,0,800,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,a500001,1,0,0,0,0,0,"增加攻击力%.0f点,增加生命值%.0f",增加攻击力%.2f点\n增加生命值%.2f,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
